domain_id,domain_title,domain_type,area_id,area_title,element_id,element_title,kind,level_ceiling,attainable_levels,status
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-107,"Wringing, contact and seating a part against a datum",skill,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-108,Parallax and reading a scale correctly,skill,2,1 2,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-109,Abbe error in a hand instrument,knowledge,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-110,Repeating a measurement and what the spread tells you,skill,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-111,Recording a dimensional result with units and decimal places,skill,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-112,"Care, storage and protection of measuring equipment",skill,2,1 2,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A09,"Foundational Knowledge — Length, Form and Reading a Drawing",DP-01-113,When to stop and refer a measurement upward,judgment,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-001,Definition and practical realisation of the metre,knowledge,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-002,Iodine-stabilised lasers and recommended radiations,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-003,"Gauge blocks: construction, grades and wringing",knowledge,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-004,Interferometric calibration of gauge blocks,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-005,Mechanical comparison of gauge blocks,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-006,"Length bars, step gauges and long-length artefacts",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-007,Line scales and graduated standards,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-008,Ball and sphere artefacts,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-009,Ring and plug gauges,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-010,Thermal expansion correction and the 20 degree reference,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-011,Refractive index of air and the Edlen equation,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A01,Length Standards and Realisation,DP-01-114,Uncertainty budget for length calibration,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-012,"Micrometers: principle, error sources and calibration",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-013,Vernier and digital calipers,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-014,Dial and digital indicators,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-015,Height gauges and surface plates,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-016,Bore gauges and internal measurement,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-017,Depth gauges and step measurement,skill,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-018,"Squares, straightedges and angle plates",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-019,"Measuring force, feel and operator-dependent error",judgment,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-020,Abbe error and cosine error,knowledge,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A02,Hand Tools and Shop-Floor Instruments,DP-01-021,Elastic deformation and contact effects in measurement,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-022,"Angle units, standards and the closure principle",knowledge,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-023,Angle gauge blocks and polygons,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-024,Autocollimators,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-025,Sine bars and sine plates,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-026,"Levels, clinometers and inclination measurement",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-027,Rotary tables and indexing devices,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-028,"Straightness, flatness and squareness measurement",skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-029,Machine tool alignment and geometric testing,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-090,Error separation: measuring an instrument and an artefact simultaneously,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-091,Reversal methods,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-092,Multi-position and multi-probe separation techniques,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-093,Straightness and flatness measurement by error separation,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A03,Angle and Alignment,DP-01-094,Volumetric error mapping and compensation of machine geometry,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-030,Purpose of geometric tolerancing and its advantage over coordinate tolerancing,knowledge,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-031,"Feature of size, feature and derived elements",knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-032,"Datums, datum features and datum reference frames",knowledge,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-033,Datum precedence and constraint of degrees of freedom,knowledge,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-034,"Form tolerances: flatness, straightness, circularity, cylindricity",knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-035,"Orientation tolerances: parallelism, perpendicularity, angularity",knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-036,"Location tolerances: position, concentricity, symmetry",knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-037,Profile tolerances of a line and of a surface,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-038,Runout and total runout,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-039,Material condition modifiers and bonus tolerance,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-040,Composite and multiple single-segment position tolerances,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-041,"Envelope principle, independency and Rule 1",knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-042,Maximum and least material boundaries and virtual condition,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-043,Tolerance stack-up analysis,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-044,Statistical tolerancing,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-045,Divergences between ASME Y14.5 and ISO GPS treatment,judgment,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-046,Reading a drawing and inferring the designer's functional intent,judgment,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-047,Specifying a tolerance that can actually be verified,judgment,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A04,Geometric Specification and Tolerancing,DP-01-048,Model-based definition and annotated 3D models,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-049,CMM architectures and their error characteristics,knowledge,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-050,"Probing systems: touch trigger, scanning and analogue",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-051,Probe qualification and stylus effects,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-052,Part alignment and datum establishment on a CMM,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-053,Sampling strategy and point density,judgment,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-054,Fitting algorithms and the substitute geometry problem,skill,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-055,Evaluating GD&T callouts from measured points,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-056,CMM performance verification and acceptance testing,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-057,Task-specific measurement uncertainty for coordinate measurement,judgment,5,1 2 3 4 5,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-058,Thermal effects and environmental compensation on CMMs,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-059,Articulated arms and portable coordinate systems,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-060,Laser trackers and large-volume metrology,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-061,Photogrammetry and structured light systems,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-062,Computed tomography for dimensional measurement,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A05,Coordinate Measuring Systems,DP-01-063,Comparing results between different measurement systems,judgment,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-064,Optical comparators and profile projection,skill,3,1 2 3,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-065,Measuring microscopes and vision systems,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-066,"Edge detection, illumination and apparent size",skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-067,Laser scanning and triangulation sensors,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-068,Confocal and focus-variation techniques,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-069,Interferometric displacement measurement,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-070,Optical flats and flatness by interference,skill,4,1 2 3 4,draft
DP-01,Dimensional and Geometric Metrology,discipline,DP-01-A06,Optical and Non-Contact Dimensional Measurement,DP-01-071,Limitations of non-contact measurement on real surfaces,judgment,5,1 2 3 4 5,draft
